"Estimate","Std. Error","z value","Pr(>|z|)","term"
0.277424447558364,0.331504843714126,0.836863933721589,0.402669055222657,"(Intercept)"
0.0213721094909302,0.00870773457554819,2.45438228571462,0.014112686145967,"hf3_che.y1"
