"Estimate","Std. Error","t value","Pr(>|t|)","term"
67.8768406192015,12.7506442457025,5.32340478733684,2.95865146775454e-07,"(Intercept)"
20.7242588568995,36.1751789814184,0.572886145706278,0.567425015801691,"high"
-4.09738342569013,1.5925215425574,-2.57289042326562,0.0108779011340726,"lgdp"
-2.55651234976077,3.63886197506205,-0.70255820838524,0.483223820253716,"high:lgdp"
