"Estimate","Std. Error","t value","Pr(>|t|)","term"
5.43521321033211,0.105313530076134,51.6098283516169,0,"(Intercept)"
0.116164003333266,0.213788381942456,0.543359757334866,0.586908982115764,"splines::bs(year, df = 5)1"
0.33303101392323,0.168502864816742,1.97641158377588,0.0481690145516114,"splines::bs(year, df = 5)2"
0.493253661277186,0.203188022711581,2.4275725246726,0.0152391354062639,"splines::bs(year, df = 5)3"
0.629205235153721,0.167470412699505,3.75711282376019,0.000174055775665507,"splines::bs(year, df = 5)4"
0.637644287776697,0.151364118735386,4.21265153924243,2.57318423612611e-05,"splines::bs(year, df = 5)5"
