"Estimate","Std. Error","t value","Pr(>|t|)","term"
0.0629259760096029,0.00607074764300714,10.3654409160109,5.93631927047876e-20,"(Intercept)"
-0.00890178269676509,0.00134881742209333,-6.59969433294373,4.67293676805065e-10,"linit"
0.0161155541600709,0.00576622748573317,2.79481761688107,0.00576912911603897,"continentAmericas"
0.0180391130880807,0.00487222820014968,3.70243599992434,0.000285504261730605,"continentAsia"
0.0323815716205239,0.00653267379134181,4.95686340001261,1.6753282167881e-06,"continentEurope"
0.0125837394187426,0.00725439200554113,1.73463736301137,0.0845557857405415,"continentOceania"
